day,start_time,end_time,focal,partner,partner_avoid? (Y/N),avoid_success? (Y/N),male_abort? (Y/N),behaviour,notes
1,8:47:00 AM,,",2","9,",n,NA,y,mount,
1,8:48:29 AM,,",8","9,",n,NA,y,mount,
1,8:48:49 AM,,",9","8,",n,NA,y,mount,
1,8:49:17 AM,,",6",",9",,,,mount,
1,8:50:17 AM,,",3",",9",,,,mount,
1,8:50:40 AM,,",6",",9",,,,mount,
1,8:51:27 AM,,",6",",9",,,,mount,
1,8:51:41 AM,,",6","8,",n,NA,y,mount,
1,8:52:06 AM,,",6",",9",,,,mount,
1,8:52:48 AM,,",2","8,",n,NA,y,mount,
1,8:53:17 AM,,",8","8,",n,NA,y,mount,
1,8:53:50 AM,,",2","9,",n,NA,y,mount,
1,8:54:33 AM,,",6",",9",n,NA,y,mount,
1,8:55:06 AM,,",4","7,",n,NA,y,mount,
1,9:07:51 AM,,",8","8,",n,NA,y,mount,
1,9:08:26 AM,,",9",",3",,,,mount,
1,9:09:14 AM,,",2",",3",,,,mount,
1,9:09:23 AM,,",2",",8",,,,mount,
1,9:09:51 AM,,",3","9,",n,NA,y,mount,
1,9:10:43 AM,,",8",",2",,,,mount,
1,9:11:52 AM,,",9",",3",,,,mount,
1,9:19:57 AM,,",6",",9",,,,mount,
1,9:23:32 AM,,",9","1,",n,NA,y,mount,
1,9:24:36 AM,,",1",",3",,,,mount,
1,9:25:12 AM,9:26:05 AM,",3","3,",n,NA,n,insemination,
1,9:33:00 AM,,",8","8,",n,NA,y,mount,
1,9:34:09 AM,,",9",",8",,,,mount,
1,9:34:18 AM,,",9","8,",n,NA,y,mount,
1,9:34:42 AM,,",2",",6",,,,mount,
1,9:34:50 AM,,",6",",9",,,,mount,
1,9:35:52 AM,,",2","8,",n,NA,y,mount,
1,9:38:07 AM,,",2","8,",n,NA,y,mount,
1,9:51:15 AM,,",9","5,",y,y,NA,mount,
1,9:52:24 AM,,",9","5,",n,NA,y,mount,
1,10:13:54 AM,,",8","8,",y,n,y,mount,
1,10:14:43 AM,,",6",",8",,,,mount,
1,10:16:27 AM,,",6","8,",n,NA,y,mount,
1,10:16:48 AM,,",6",",8",,,,mount,
1,10:16:52 AM,,",6","8,",n,NA,y,mount,
1,10:17:27 AM,,",6","8,",n,NA,y,mount,
1,10:19:17 AM,,",3",",1",,,,mount,
1,10:24:44 AM,,",4","7,",n,NA,y,mount,
1,10:25:24 AM,,",4",",0",,,,mount,
1,10:31:21 AM,,,,,,,mount,
1,10:31:35 AM,,",2",",6",,,,mount,
1,10:31:51 AM,,",0","7,",n,NA,y,mount,
1,10:44:25 AM,,",6","8,",n,NA,y,mount,
1,10:44:52 AM,,",2",",6",,,,mount,
1,10:45:41 AM,,",2","8,",n,NA,y,mount,
1,10:46:04 AM,,",2",",6",,,,mount,
1,10:48:25 AM,,",6","8,",y,y,NA,mount,
1,10:50:15 AM,,",8",",2",,,,mount,
1,10:51:12 AM,,",6","1,",n,NA,y,mount,
1,10:52:43 AM,,",3","4,",n,NA,y,mount,
1,10:53:52 AM,,",2",",6",,,,mount,
1,10:59:45 AM,,",3","4,",n,NA,y,mount,
1,11:02:21 AM,,",2","1,",y,n,y,mount,
1,11:05:21 AM,,",0","1,",n,NA,y,mount,
1,11:05:29 AM,,",0",",4",,,,mount,
1,11:05:53 AM,,",0","1,",y,n,y,mount,
1,11:08:40 AM,,",6",",2",,,,mount,
1,11:10:14 AM,,",0",",4",,,,mount,
1,11:31:37 AM,,",2",",8",,,,mount,
1,11:31:57 AM,,",6",",2",,,,mount,
1,11:33:00 AM,,",6",",8",,,,mount,
1,11:33:53 AM,,",2",",8",,,,mount,
1,11:39:02 AM,,",3","8,",n,NA,y,mount,
1,11:39:11 AM,11:40:15 AM,",1","2,",n,NA,n,insemination,
1,11:40:42 AM,,",0",",4",,,,mount,
1,11:40:40 AM,,",0",male,,,,mount,
1,11:43:22 AM,,",0","7,",y,y,NA,mount,
1,11:47:21 AM,,",8",",2",,,,mount,
1,11:49:37 AM,,",8",",2",,,,mount,
1,11:50:04 AM,,",2",",8",,,,mount,
1,11:50:13 AM,,",2",",6",,,,mount,
1,12:17:50 PM,,",2",",8",,,,mount,
1,12:20:43 PM,,",8",",2",,,,mount,
1,12:22:31 PM,,",0",",9",,,,mount,
1,12:22:49 PM,,",9",",4",,,,mount,
1,12:23:02 PM,,",4",",9",,,,mount,
1,12:23:54 PM,,",4",",9",,,,mount,
1,12:36:00 PM,,",2",",6",,,,mount,
1,12:36:05 PM,,",6",",2",,,,mount,
1,12:36:22 PM,,",2",",6",,,,mount,
1,12:39:09 PM,,",9","7,",y,n,y,mount,
1,12:44:05 PM,,",2",",6",,,,mount,
1,12:44:41 PM,,",6","7,",Y,Y,NA,mount,
1,12:46:50 PM,,",6",",2",,,,mount,
1,12:47:56 PM,,",4",",6",,,,mount,
1,12:50:12 PM,,",6",",0",,,,mount,
1,12:50:22 PM,,",6",",9",,,,mount,
1,12:51:06 PM,,",0",",4",,,,mount,
1,12:51:49 PM,,",6",",4",,,,mount,
1,12:54:33 PM,,",0",",6",,,,mount,
1,12:54:46 PM,,",6",",4",,,,mount,
1,12:54:55 PM,,",0",",6",,,,mount,
1,12:55:02 PM,,",6",",9",,,,mount,
1,12:55:13 PM,,",9",",0",,,,mount,
1,12:55:24 PM,,",6",",9",,,,mount,
1,12:55:44 PM,,",6",",4",,,,mount,
1,12:57:01 PM,,",0",",6",,,,mount,
1,1:03:46 PM,,",2",",8",,,,mount,
1,1:04:12 PM,,",1","2,",Y,Y,NA,mount,
1,1:05:11 PM,,",3","4,",n,NA,y,mount,
1,1:05:23 PM,,",3","3,",n,NA,y,mount,
1,1:05:47 PM,,",2",",8",,,,mount,
1,1:12:12 PM,,",1","4,",y,y,,mount,
1,1:12:59 PM,,",3","4,",y,n,y,mount,
1,1:18:09 PM,,",9",",0",,,,mount,
1,1:33:54 PM,,",4",",9",,,,mount,
1,1:35:14 PM,,",1",",3",,,,mount,
1,1:41:04 PM,,",0",",4",,,,mount,
1,1:45:09 PM,,",9",",4",,,,mount,
1,1:47:11 PM,,",0",",6",,,,mount,
1,1:47:22 PM,,",9",",6",,,,mount,
1,1:47:39 PM,,",6",",4",,,,mount,
1,1:47:49 PM,,",6",",9",,,,mount,
1,1:48:12 PM,,",0",",6",,,,mount,
1,1:51:18 PM,,",4",",9",,,,mount,
1,1:51:25 PM,,",4",",0",,,,mount,
1,1:53:54 PM,,",8",",6",,,,mount,
1,1:54:26 PM,1:54:53 PM,",8","5,",n,NA,NA,mount,
1,2:01:13 PM,,",8",",9",,,,mount,
1,2:06:01 PM,,",1",",6",,,,mount,
1,2:06:15 PM,,",3",",6",,,,mount,
1,2:07:06 PM,,",8",",9",,,,mount,
1,2:08:51 PM,,",8","9,",y,y,NA,mount,
1,2:10:17 PM,,",8","9,",y,y,NA,mount,
1,2:10:32 PM,,",8",",7",,,,mount,
1,2:11:20 PM,,",8",",7",,,,mount,
1,2:15:27 PM,2:15:41 PM,",3","5,",n,NA,NA,mount,
1,2:16:02 PM,,",6","5,",n,NA,y,mount,
1,2:16:20 PM,,",6","4,",n,NA,y,mount,
1,2:18:58 PM,2:19:19 PM,",4","9,",y,n,NA,mount,
1,2:19:12 PM,,",0",",4",,,,mount,
1,2:23:52 PM,,",6","7,",y,y,NA,mount,
1,2:25:41 PM,,",0","9,",y,y,NA,mount,
1,2:27:27 PM,2:27:41 PM,",9","7,",n,NA,NA,mount,
1,2:37:42 PM,,",0",",4",,,,mount,
1,2:38:53 PM,,",9","7,",y,y,,mount,
1,2:39:38 PM,,",2",",9",,,,mount,
1,2:40:40 PM,,",8","7,",y,n,y,mount,
1,2:41:35 PM,2:41:59 PM,",8","7,",y,n,n,insemination,
1,2:42:37 PM,,",8","7,",y,y,NA,mount,
1,2:43:19 PM,2:44:19 PM,",0","7,",y,n,n,insemination,
1,2:45:53 PM,,",8","7,",y,y,NA,mount,
1,2:47:17 PM,2:47:33 PM,",8","7,",y,n,n,insemination,
1,2:48:17 PM,,",8","7,",n,NA,y,mount,
1,2:48:27 PM,,",8","7,",y,y,NA,mount,
1,2:50:23 PM,,",8",",1",,,,mount,
1,2:50:33 PM,,",1",",8",,,,mount,
1,2:50:41 PM,,",4",",0",,,,mount,
1,2:51:16 PM,,",6",",8",,,,mount,
1,2:51:47 PM,,",3","5,",y,y,NA,mount,
1,2:53:23 PM,,",4","9,",n,NA,y,mount,
1,2:53:39 PM,,",8","5,",n,NA,y,mount,
1,2:53:58 PM,,",4",",0",,,,mount,
1,2:54:54 PM,,",8",",6",,,,mount,
1,2:55:02 PM,,",6",",8",,,,mount,
1,3:07:14 PM,,",6","8,",,,,mount,
1,3:11:38 PM,,",2","1,",y,N,y,mount,
1,3:23:03 PM,,",6",",8",,,,mount,
1,3:25:16 PM,,",0","9,",,,,mount,
1,3:30:35 PM,,",2","1,",n,NA,y,mount,
1,3:30:49 PM,,",2","7,",n,NA,y,mount,
1,3:36:24 PM,,",4",",9",,,,mount,
1,3:38:59 PM,,",8","3,",n,NA,y,mount,
1,3:44:06 PM,,",6","2,",n,NA,y,mount,
1,3:45:53 PM,,",3","2,",y,y,NA,mount,"26.1 degC, 54% RH"
2,8:02:51 AM,,",9",",8",,,,mount,start: 27.2 degC 56% RH
2,9:30:56 AM,,",8",",4",,,,mount,
2,9:31:06 AM,,",9",",8",,,,mount,
2,9:33:01 AM,,",8",",9",,,,mount,
2,9:33:11 AM,,",4",",9",,,,mount,
2,9:33:30 AM,,",9",",4",,,,mount,
2,9:34:47 AM,,",9",",8",,,,mount,
2,10:07:37 AM,,",1","8,",n,NA,y,mount,
2,10:08:53 AM,,",1","5,",n,NA,y,mount,
2,10:11:08 AM,,",9",",4",,,,mount,
2,10:18:07 AM,,",3","2,",n,NA,n,insemination,
2,10:21:59 AM,,",6","5,",y,n,y,mount,
2,10:26:19 AM,,",8",",4",,,,mount,
2,10:26:34 AM,,",4","7,",n,NA,y,mount,
2,10:27:02 AM,,",8",",9",,,,mount,
2,10:28:24 AM,,",9",",4",,,,mount,
2,10:28:29 AM,,",4",",8",,,,mount,
2,10:33:36 AM,,",6","5,",n,NA,y,mount,
2,10:44:56 AM,,",2","7,",y,n,y,mount,
2,10:46:15 AM,,",6",male,,,,mount,
2,10:46:16 AM,,",9","9,",n,NA,y,mount,
2,10:50:40 AM,,",9",",4",,,,mount,
2,10:50:58 AM,,",8",",4",,,,mount,
2,10:51:21 AM,10:52:12 AM,",4","9,",n,NA,n,insemination,
2,11:01:26 AM,,",2",",9",,,,mount,
2,11:01:29 AM,,",2",",4",,,,mount,
2,11:01:56 AM,,",4",",2",,,,mount,
2,11:05:02 AM,,",4",",8",,,,mount,
2,11:05:04 AM,,",2",",4",,,,mount,
2,11:05:12 AM,,",2",male,,,,mount,
2,11:07:09 AM,,",8",",4",,,,mount,
2,11:16:20 AM,,",9",",4",,,,mount,
2,11:16:35 AM,,",8",",9",,,,mount,
2,11:16:46 AM,,",2",",8",,,,mount,
2,11:19:21 AM,,",9","7,",n,NA,y,mount,
2,11:20:11 AM,,",4",",8",,,,mount,
2,11:21:00 AM,,",2",",4",,,,mount,
2,11:21:04 AM,,",9",",2",,,,mount,
2,11:21:56 AM,,",0","5,",y,n,y,mount,
2,11:23:16 AM,,",8",",9",,,,mount,
2,11:23:39 AM,,",2",",9",,,,mount,
2,11:41:21 AM,,",0","5,",y,n,y,mount,
2,11:42:19 AM,,",1","4,",y,n,y,mount,
2,11:42:51 AM,,",6","4,",y,y,NA,mount,
2,11:45:35 AM,,",2",",4",,,,mount,
2,11:46:08 AM,,",9",",4",,,,mount,
2,11:52:36 AM,,",8","7,",n,NA,y,mount,
2,11:53:33 AM,,",8","7,",n,NA,y,mount,
2,12:03:53 PM,12:04:18 PM,",0","7,",n,NA,n,insemination,
2,12:05:11 PM,,",0","7,",n,NA,y,mount,
2,12:11:55 PM,,",0","7,",n,NA,y,mount,
2,12:14:59 PM,,",0","7,",n,NA,y,mount,
2,12:22:14 PM,,",4",",2",,,,mount,
2,12:22:32 PM,,",3",",6",,,,mount,
2,12:22:54 PM,12:23:55 PM,",6","8,",n,NA,n,insemination,
2,12:22:55 PM,,",1",",6",,,,mount,
2,12:23:45 PM,,",2",",4",,,,mount,
2,12:24:38 PM,,",3",",6",,,,mount,
2,12:25:25 PM,,",0","7,",n,NA,y,mount,
2,12:26:02 PM,,",9",",2",,,,mount,
2,12:26:09 PM,,",9",",2",,,,mount,
2,12:26:45 PM,,",0","5,",y,n,y,mount,
2,12:27:25 PM,,",1","8,",n,NA,y,mount,
2,12:29:00 PM,,",8","7,",n,NA,y,mount,
2,12:31:14 PM,,",8","7,",n,NA,y,mount,
2,12:32:00 PM,,",0","7,",n,NA,y,mount,
2,12:32:47 PM,12:33:14 PM,",3","4,",n,NA,n,insemination,
2,12:33:06 PM,,",6",",3",,,,mount,
2,12:33:30 PM,,",6",",3",,,,mount,
2,12:35:12 PM,,",3","4,",n,NA,y,mount,
2,12:36:00 PM,,",2",",8",,,,mount,
2,12:36:07 PM,,",8",",2",,,,mount,
2,12:36:16 PM,,",2",",8",,,,mount,
2,12:36:27 PM,,",8",",9",,,,mount,
2,12:37:09 PM,,",4","7,",n,NA,y,mount,
2,12:37:17 PM,,",2",",4",,,,mount,
2,12:38:11 PM,,",1","4,",n,NA,y,mount,
2,12:38:25 PM,,",6",",3",,,,mount,
2,12:39:36 PM,,",2","7,",n,NA,y,mount,
2,12:39:49 PM,,",9","7,",n,NA,y,mount,
2,12:40:12 PM,,",8",",2",,,,mount,
2,12:41:23 PM,,",9","7,",n,NA,y,mount,
2,12:42:24 PM,,",8","7,",y,y,NA,mount,
2,12:43:46 PM,,",9","7,",n,NA,y,mount,
2,12:44:13 PM,,",2","7,",n,NA,y,mount,
2,12:45:34 PM,,",2",",9",,,,mount,
2,12:47:27 PM,,",3","7,",n,NA,y,mount,
2,12:47:48 PM,,",6","7,",y,y,NA,mount,
2,12:48:46 PM,,",2",",9",,,,mount,
2,12:49:28 PM,,",4",",9",,,,mount,
2,12:50:27 PM,,",9",",8",,,,mount,
2,12:50:35 PM,,",8",",4",,,,mount,
2,12:50:51 PM,,",6",",3",,,,mount,
2,12:51:11 PM,,",8",",9",,,,mount,
2,12:52:01 PM,,",8",",9",,,,mount,
2,12:52:15 PM,,",4",",8",,,,mount,
2,12:53:45 PM,,",0",",9",y,y,NA,mount,
2,1:04:27 PM,,",9","7,",n,NA,y,mount,
2,1:09:20 PM,,",9","7,",n,NA,y,mount,
2,1:12:41 PM,,",2",",8",,,,mount,
2,1:13:25 PM,,",8","7,",n,NA,y,mount,
2,1:13:56 PM,,",8","7,",n,NA,y,mount,
2,1:14:18 PM,,",9","9,",n,NA,y,mount,
2,1:14:35 PM,,",8","5,",n,NA,y,mount,
2,1:16:09 PM,,",8","7,",n,NA,y,mount,
2,1:16:53 PM,,",8","5,",n,NA,y,mount,
2,1:17:39 PM,,",8","7,",n,NA,y,mount,
2,1:18:58 PM,,",8","7,",y,y,NA,mount,
2,1:19:49 PM,,",8","5,",n,NA,y,mount,
2,1:21:53 PM,,",8","5,",n,NA,y,mount,
2,1:22:40 PM,,",4",",2",,,,mount,
2,1:23:20 PM,,",8","7,",n,NA,y,mount,
2,1:23:44 PM,,",6",",3",,,,mount,
2,1:24:12 PM,,",9","7,",n,NA,y,mount,
2,1:25:22 PM,,",4","7,",n,NA,y,mount,
2,1:25:53 PM,,",1",",3",,,,mount,
2,1:26:10 PM,1:26:39 PM,",8","5,",n,NA,n,insemination,
2,1:26:20 PM,,",2",",4",,,,mount,
2,1:26:42 PM,1:27:09 PM,",9","9,",n,NA,n,insemination,
2,1:28:02 PM,1:28:29 PM,",8","5,",n,NA,n,insemination,
2,1:28:19 PM,,",3",",6",,,,mount,
2,1:28:51 PM,,",8","5,",n,NA,y,mount,
2,1:31:05 PM,,",8","7,",n,NA,y,mount,
2,1:31:47 PM,,",4",",8",,,,mount,
2,1:33:33 PM,,",9","9,",n,NA,y,mount,
2,1:34:38 PM,,",8",",2",,,,mount,
2,1:34:47 PM,,",2",",8",,,,mount,
2,1:35:00 PM,,",6",",3",,,,mount,
2,1:35:20 PM,,",6","8,",n,NA,y,mount,
2,1:37:12 PM,,",3",",6",,,,mount,
2,1:39:35 PM,,",3",",6",,,,mount,
2,1:39:43 PM,,",1",",3",,,,mount,
2,1:42:33 PM,,",1","7,",n,NA,y,mount,
2,1:42:49 PM,,",6",",1",,,,mount,
2,1:44:04 PM,,",1","8,",n,NA,y,mount,
2,1:46:15 PM,,",6",",3",,,,mount,
2,1:48:15 PM,,",0","9,",y,y,NA,mount,
2,1:51:17 PM,,",1",",6",,,,mount,
2,1:51:37 PM,,",3","4,",n,NA,y,mount,
2,2:04:01 PM,,",9","7,",n,NA,y,mount,
2,2:04:53 PM,,",9","9,",n,NA,y,mount,
2,2:05:27 PM,,",9","9,",n,NA,y,mount,
2,2:06:12 PM,,",9","9,",n,NA,y,mount,
2,2:07:28 PM,,",9","9,",n,NA,y,mount,
2,2:07:48 PM,,",6","4,",n,NA,y,mount,
2,2:08:24 PM,,",3","4,",n,NA,y,mount,
2,2:08:41 PM,,",9","7,",n,NA,y,mount,
2,2:09:33 PM,,",3","8,",n,NA,y,mount,
2,2:09:55 PM,,",9","5,",n,NA,y,mount,
2,2:12:15 PM,,",9","9,",n,NA,y,mount,
2,2:12:43 PM,,",9","5,",n,NA,y,mount,
2,2:14:56 PM,,",9","1,",n,NA,y,mount,
2,2:15:39 PM,2:16:05 PM,",2","4,",n,NA,n,insemination,
2,2:16:25 PM,,",8",",2",,,,mount,
2,2:16:33 PM,,",9",",0",,,,mount,
2,2:17:49 PM,,",8",",4",,,,mount,
2,2:18:31 PM,,",8","4,",n,NA,y,mount,
2,2:19:21 PM,,",3",",1",,,,mount,
2,2:19:31 PM,,",1",",8",n,NA,y,mount,
2,2:20:09 PM,,",8","4,",y,y,NA,mount,
2,2:20:55 PM,,",1","5,",n,NA,y,mount,
2,2:22:39 PM,2:23:14 PM,",0","7,",n,NA,n,insemination,
2,2:23:30 PM,,",0","7,",n,NA,y,mount,
2,2:23:49 PM,,",1","9,",y,y,NA,mount,
2,2:24:35 PM,,",1","9,",n,NA,y,mount,
2,2:25:10 PM,,",1","7,",y,y,NA,mount,
2,2:26:15 PM,,",0",",3",,,,mount,
2,2:26:28 PM,,",0",",8",n,NA,y,mount,
2,2:26:53 PM,,",1","5,",n,NA,y,mount,
2,2:27:26 PM,,",1","5,",n,NA,y,mount,
2,2:29:22 PM,,",1","7,",n,NA,y,mount,
2,2:30:04 PM,,",1","5,",n,NA,y,mount,
2,2:31:00 PM,,",8","9,",n,NA,y,mount,
2,2:31:14 PM,,",8","5,",n,NA,y,mount,
2,2:31:51 PM,,",8","9,",n,NA,y,mount,
2,2:33:06 PM,,",1","7,",n,NA,y,mount,
2,2:33:30 PM,,",6","9,",n,NA,y,mount,
2,2:34:18 PM,,",1","7,",y,y,NA,mount,
2,2:37:12 PM,,",4",",2",,,,mount,
2,2:37:46 PM,,",1","5,",n,NA,y,mount,
2,2:38:12 PM,,",1","5,",n,NA,y,mount,
2,2:38:28 PM,,",8",",1",,,,mount,
2,2:39:03 PM,,",8","7,",n,NA,y,mount,
2,2:39:50 PM,,",8","5,",y,n,y,mount,
2,2:41:00 PM,,",1","7,",n,NA,y,mount,
2,2:41:30 PM,,",1","5,",n,NA,y,mount,
2,2:42:06 PM,,",1","7,",n,NA,y,mount,
2,2:42:54 PM,,",1","7,",n,NA,y,mount,
2,2:43:07 PM,,",4",",2",,,,mount,
2,2:43:12 PM,,",4",",2",,,,mount,
2,2:43:25 PM,,",4","4,",y,n,y,mount,
2,2:45:02 PM,,",3","9,",n,NA,y,mount,
2,2:45:22 PM,,",1","5,",n,NA,y,mount,
2,2:46:35 PM,,",8","7,",n,NA,y,mount,
2,2:47:05 PM,,",1","5,",n,NA,y,mount,
2,2:47:40 PM,,",1","7,",n,NA,y,mount,
2,2:48:27 PM,2:49:21 PM,",6","3,",n,NA,n,insemination,
2,2:49:15 PM,,",2",",4",,,,mount,
2,2:49:36 PM,,",3",",6",,,,mount,
2,2:50:00 PM,,",1","5,",n,NA,y,mount,
2,3:05:25 PM,,",1","5,",n,NA,y,mount,
2,3:05:54 PM,,",0",",6",,,,mount,
2,3:06:31 PM,,",3","3,",y,n,y,mount,
2,3:09:02 PM,,",4","5,",y,y,NA,mount,
2,3:09:24 PM,,",8","1,",n,NA,y,mount,
2,3:10:05 PM,,",2","4,",n,NA,y,mount,
2,3:21:36 PM,,",2","4,",n,NA,y,mount,
2,3:22:07 PM,,",0","3,",y,y,NA,mount,
2,3:23:15 PM,,",6",",0",,,,mount,
2,3:23:39 PM,3:24:25 PM,",4","5,",n,NA,n,insemination,
2,3:29:08 PM,,",3",",0",,,,mount,
2,3:33:05 PM,,",2","8,",y,y,NA,mount,
2,3:44:27 PM,,",6","9,",n,NA,y,mount,
2,3:50:08 PM,,",3","9,",y,y,NA,mount,End of day: 26.8 degC 54%RHs
