"","day","start_time","end_time","focal","partner","partner_avoid...Y.N.","avoid_success...Y.N.","male_abort...Y.N.","behaviour","notes","patch_focal","treatment","patch_partner","partner_sex"
"129",1,"11:39:59 AM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"130",1,"11:40:30 AM","11:40:55 AM",",1","6,","n",NA,"n","insemination","","D","social","N","female"
"131",1,"11:42:16 AM","",",9",",8","","","","mount","","B","social","F","male"
"132",1,"11:42:25 AM","",",3",",6","y","y",NA,"mount","","H","isolated",NA,"male"
"133",1,"11:42:39 AM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"134",1,"11:43:34 AM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"135",1,"11:46:41 AM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"136",1,"11:47:43 AM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"137",1,"11:48:09 AM","",",4","4,","n",NA,"y","mount","","A","social","L","female"
"138",1,"11:50:38 AM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"139",1,"11:52:19 AM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"140",1,"12:03:42 PM","",",8","4,","n",NA,"y","mount","","F","isolated","L","female"
"141",1,"12:03:54 PM","",",9","8,","n",NA,"y","mount","","B","social","O","female"
"142",1,"12:04:05 PM","",",4","9,","n",NA,"y","mount","","A","social","P","female"
"143",1,"12:05:52 PM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"144",1,"12:06:25 PM","12:07:01 PM",",7","9,","n",NA,"n","insemination","","G","isolated","P","female"
"145",1,"12:08:09 PM","",",7","9,","n",NA,"y","mount","","G","isolated","P","female"
"146",1,"12:08:27 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"147",1,"12:08:43 PM","",",8","9,","n",NA,"y","mount","","F","isolated","P","female"
"148",1,"12:09:34 PM","",",3",",1","","","","mount","","H","isolated","D","male"
"149",1,"12:09:48 PM","",",7","9,","n",NA,"y","mount","","G","isolated","P","female"
"150",1,"12:09:58 PM","",",2",",3","","","","mount","","C","social","H","male"
"151",1,"12:10:08 PM","",",2","1,","n",NA,"y","mount","","C","social","J","female"
"152",1,"12:11:07 PM","",",4","9,","y","y",NA,"mount","","A","social","P","female"
"153",1,"12:13:17 PM","",",2","1,","y","y","y","mount","","C","social","J","female"
"154",1,"12:14:01 PM","",",2","8,","","","y","mount","","C","social","O","female"
"155",1,"12:19:49 PM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"156",1,"12:20:59 PM","12:21:46 PM",",0","4,","n",NA,"n","insemination","","E","isolated","L","female"
"157",1,"12:23:33 PM","",",8","9,","y","y",NA,"mount","","F","isolated","P","female"
"158",1,"12:37:03 PM","",",2","8,","","","y","mount","","C","social","O","female"
"159",1,"12:37:58 PM","",",2","8,","","","","mount","","C","social","O","female"
"160",1,"12:38:18 PM","",",0","4,","y","y",NA,"mount","","E","isolated","L","female"
"161",1,"12:39:42 PM","",",2","1,","n",NA,"y","mount","","C","social","J","female"
"162",1,"12:40:41 PM","",",2","1,","","","","mount","","C","social","J","female"
"163",1,"12:41:33 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"164",1,"12:42:28 PM","",",9","8,","n",NA,"y","mount","","B","social","O","female"
"165",1,"12:42:32 PM","",",7",",9","","","","mount","","G","isolated","B","male"
"166",1,"12:43:06 PM","",",9",",4","","","","mount","","B","social","A","male"
"167",1,"12:43:12 PM","",",8",",9","","","","mount","","F","isolated","B","male"
"168",1,"12:43:18 PM","",",8",",4","","","","mount","","F","isolated","A","male"
"169",1,"12:43:25 PM","",",2",",1","","","","mount","","C","social","D","male"
"170",1,"12:43:41 PM","",",4",",7","","","","mount","","A","social","G","male"
"171",1,"12:43:41 PM","",",7",",4","","","","mount","","G","isolated","A","male"
"172",1,"12:44:33 PM","",",7","8,","n",NA,"y","mount","","G","isolated","O","female"
"173",1,"12:46:42 PM","",",1",",3","","","","mount","","D","social","H","male"
"174",1,"12:47:31 PM","",",0",",4","","","","mount","","E","isolated","A","male"
"175",1,"12:47:57 PM","",",8","8,","n",NA,"y","mount","","F","isolated","O","female"
"176",1,"12:48:25 PM","",",9",",8","","","","mount","","B","social","F","male"
"177",1,"12:48:42 PM","",",3",",1","","","","mount","","H","isolated","D","male"
"178",1,"12:48:51 PM","",",7","8,","n",NA,"y","mount","","G","isolated","O","female"
"179",1,"12:49:56 PM","",",0",",4","","","","mount","","E","isolated","A","male"
"180",1,"12:50:16 PM","",",7","8,","n",NA,"y","mount","","G","isolated","O","female"
"181",1,"12:50:26 PM","",",8",",7","","","","mount","","F","isolated","G","male"
"182",1,"12:52:37 PM","",",0","9,","n",NA,"y","mount","","E","isolated","P","female"
"183",1,"12:54:01 PM","",",8",",7","","","","mount","","F","isolated","G","male"
"184",1,"12:54:01 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"185",1,"12:54:36 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"186",1,"1:01:01 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"187",1,"1:05:08 PM","",",0","9,","y","y",NA,"mount","","E","isolated","P","female"
"188",1,"1:10:44 PM","",",0","0,","y","y",NA,"mount","","E","isolated","I","female"
"189",1,"1:15:03 PM","",",0","1,","n",NA,"y","mount","","E","isolated","J","female"
"190",1,"1:15:21 PM","",",0","1,","n",NA,"y","mount","","E","isolated","J","female"
"191",1,"1:15:57 PM","",",0","1,","n",NA,"y","mount","","E","isolated","J","female"
"192",1,"1:19:40 PM","",",2","9,","n",NA,"y","mount","","C","social","P","female"
"193",1,"1:20:05 PM","",",2","9,","y","y",NA,"mount","","C","social","P","female"
"194",1,"1:22:26 PM","",",4","4,","n",NA,"y","mount","","A","social","L","female"
"195",1,"1:22:56 PM","1:23:18 PM",",8","4,","n",NA,"n","insemination","","F","isolated","L","female"
"196",1,"1:23:53 PM","",",7","8,","n",NA,"y","mount","","G","isolated","O","female"
"197",1,"1:24:29 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"198",1,"1:25:00 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"199",1,"1:29:11 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"200",1,"1:33:02 PM","",",2","9,","y","y",NA,"mount","","C","social","P","female"
"201",1,"1:34:03 PM","",",2","9,","y","y",NA,"mount","","C","social","P","female"
"202",1,"1:34:12 PM","1:34:55 PM",",0","1,","n",NA,"n","insemination","","E","isolated","J","female"
"203",1,"1:36:28 PM","",",0","0,","y","y",NA,"mount","","E","isolated","I","female"
"204",1,"1:40:29 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"205",1,"1:42:14 PM","",",0","0,","n",NA,"y","mount","","E","isolated","I","female"
"206",1,"1:46:53 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"207",1,"1:51:11 PM","",",0","0,","n",NA,"y","mount","","E","isolated","I","female"
"208",1,"1:52:24 PM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"209",1,"1:53:25 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"210",1,"1:53:30 PM","",",2","8,","n",NA,"y","mount","","C","social","O","female"
"211",1,"1:53:56 PM","",",7",",8","","","","mount","","G","isolated","F","male"
"212",1,"1:57:02 PM","",",0","0,","n",NA,"y","mount","","E","isolated","I","female"
"213",1,"1:57:49 PM","1:58:34 PM",",0","8,","y","n","n","insemination","","E","isolated","O","female"
"214",1,"2:01:06 PM","",",0","4,","n",NA,"y","mount","","E","isolated","L","female"
"215",1,"2:02:39 PM","2:02:49 PM",",1","4,","n",NA,"n","insemination","","D","social","L","female"
"216",1,"2:03:34 PM","",",1","8,","n",NA,"y","mount","","D","social","O","female"
"217",1,"2:04:49 PM","",",1","0,","y",NA,"y","mount","","D","social","I","female"
"218",1,"2:07:22 PM","",",3","MALE","","","","mount","","H","isolated",NA,"male"
"219",1,"2:08:45 PM","",",1","8,","n",NA,"y","mount","","D","social","O","female"
"220",1,"2:13:08 PM","",",1","0,","y","y",NA,"mount","","D","social","I","female"
"221",1,"2:14:01 PM","",",0","6,","n",NA,"y","mount","","E","isolated","N","female"
"222",1,"2:17:28 PM","2:18:12 PM",",0","5,","y","n","n","insemination","","E","isolated","M","female"
"223",1,"2:21:07 PM","",",2","1,","n",NA,"n","insemination","","C","social","J","female"
"224",1,"2:21:36 PM","",",4",",7","","","","mount","","A","social","G","male"
